"person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","age_flag","person_emp_flag","income_group","loan_status_text"
31,36000.00,RENT,4,MEDICAL,B,8000.00,10.65,"0",0.22,N,6,Valid,Valid,High,Non-Default
30,60000.00,MORTGAGE,14,VENTURE,A,8000.00,7.51,"0",0.13,N,10,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,6,PERSONAL,A,4000.00,7.90,"0",0.07,N,8,Valid,Valid,High,Non-Default
30,60000.00,MORTGAGE,2,PERSONAL,B,10000.00,12.69,"0",0.17,N,5,Valid,Valid,High,Non-Default
35,60000.00,MORTGAGE,2,DEBTCONSOLIDATION,A,4000.00,6.03,"0",0.07,N,7,Valid,Valid,High,Non-Default
31,36000.00,RENT,3,PERSONAL,A,8000.00,8.49,"0",0.22,N,8,Valid,Valid,High,Non-Default
29,60000.00,MORTGAGE,1,PERSONAL,B,5600.00,12.42,"0",0.09,N,10,Valid,Valid,High,Non-Default
29,36000.00,RENT,6,VENTURE,A,8000.00,11.01,"0",0.22,N,7,Valid,Valid,High,Non-Default
30,36000.00,RENT,3,PERSONAL,B,8000.00,11.36,"0",0.22,N,8,Valid,Valid,High,Non-Default
27,36000.00,RENT,6,DEBTCONSOLIDATION,C,8000.00,13.92,"0",0.22,Y,9,Valid,Valid,High,Non-Default
35,60000.00,MORTGAGE,5,HOMEIMPROVEMENT,B,9000.00,12.42,"0",0.15,N,7,Valid,Valid,High,Non-Default
28,36000.00,RENT,6,MEDICAL,C,8000.00,12.84,"0",0.22,N,6,Valid,Valid,High,Non-Default
31,36996.00,RENT,5,PERSONAL,A,8000.00,7.49,"0",0.22,N,6,Valid,Valid,High,Non-Default
27,37000.00,RENT,3,EDUCATION,C,8000.00,13.49,"0",0.22,Y,10,Valid,Valid,High,Non-Default
27,31000.00,RENT,4,DEBTCONSOLIDATION,A,8000.00,7.66,"1",0.26,N,8,Valid,Valid,High,Default
28,60000.00,MORTGAGE,12,HOMEIMPROVEMENT,A,20000.00,7.90,"0",0.33,N,7,Valid,Valid,High,Non-Default
32,37050.00,RENT,2,DEBTCONSOLIDATION,A,8000.00,8.00,"0",0.22,N,6,Valid,Valid,High,Non-Default
33,54000.00,MORTGAGE,7,DEBTCONSOLIDATION,C,32000.00,15.23,"1",0.59,N,7,Valid,Valid,High,Default
35,37440.00,RENT,2,MEDICAL,B,8000.00,10.99,"0",0.21,N,9,Valid,Valid,High,Non-Default
30,60000.00,MORTGAGE,5,HOMEIMPROVEMENT,A,7000.00,7.49,"0",0.12,N,8,Valid,Valid,High,Non-Default
29,60000.00,MORTGAGE,14,PERSONAL,A,20000.00,6.99,"0",0.33,N,7,Valid,Valid,High,Non-Default
29,60000.00,OWN,1,PERSONAL,B,10000.00,10.99,"0",0.17,N,10,Valid,Valid,High,Non-Default
28,60000.00,OWN,12,EDUCATION,D,7000.00,15.99,"0",0.12,N,7,Valid,Valid,High,Non-Default
31,60000.00,MORTGAGE,4,DEBTCONSOLIDATION,C,1500.00,12.99,"0",0.03,N,10,Valid,Valid,High,Non-Default
31,60000.00,MORTGAGE,6,VENTURE,B,7800.00,10.59,"0",0.13,N,10,Valid,Valid,High,Non-Default
35,38000.00,RENT,3,PERSONAL,B,8000.00,11.01,"0",0.21,N,6,Valid,Valid,High,Non-Default
28,32376.00,RENT,2,DEBTCONSOLIDATION,F,8000.00,11.01,"1",0.25,Y,7,Valid,Valid,High,Default
34,38500.00,RENT,6,DEBTCONSOLIDATION,C,8000.00,11.01,"0",0.21,Y,9,Valid,Valid,High,Non-Default
30,32918.00,RENT,5,DEBTCONSOLIDATION,D,8000.00,14.59,"1",0.24,Y,8,Valid,Valid,High,Default
29,33000.00,RENT,5,HOMEIMPROVEMENT,A,8000.00,5.79,"1",0.24,N,8,Valid,Valid,High,Default
32,60000.00,MORTGAGE,4,HOMEIMPROVEMENT,C,3250.00,13.49,"0",0.05,Y,5,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,3,EDUCATION,B,35000.00,10.59,"0",0.58,N,6,Valid,Valid,High,Non-Default
27,60000.00,OWN,4,HOMEIMPROVEMENT,A,10500.00,7.49,"0",0.17,N,7,Valid,Valid,High,Non-Default
27,39000.00,RENT,6,EDUCATION,C,8000.00,11.03,"0",0.21,N,9,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,3,EDUCATION,A,5075.00,5.99,"0",0.08,N,8,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,5,HOMEIMPROVEMENT,A,2500.00,11.01,"0",0.04,N,7,Valid,Valid,High,Non-Default
32,39600.00,RENT,2,MEDICAL,B,8000.00,9.91,"0",0.20,N,10,Valid,Valid,High,Non-Default
33,60000.00,MORTGAGE,5,PERSONAL,A,2000.00,5.42,"0",0.03,N,8,Valid,Valid,High,Non-Default
34,33666.00,RENT,4,PERSONAL,D,8000.00,17.49,"1",0.24,Y,9,Valid,Valid,High,Default
35,39996.00,RENT,4,EDUCATION,A,8000.00,5.99,"0",0.20,N,5,Valid,Valid,High,Non-Default
29,54000.00,MORTGAGE,8,DEBTCONSOLIDATION,A,7500.00,7.49,"1",0.14,N,9,Valid,Valid,High,Default
29,34000.00,RENT,6,DEBTCONSOLIDATION,D,8000.00,16.77,"1",0.24,Y,10,Valid,Valid,High,Default
30,34000.00,RENT,1,MEDICAL,A,8000.00,7.90,"1",0.24,N,5,Valid,Valid,High,Default
31,40000.00,RENT,1,DEBTCONSOLIDATION,A,8000.00,7.90,"0",0.20,N,9,Valid,Valid,High,Non-Default
27,40000.00,RENT,11,VENTURE,B,8000.00,11.99,"0",0.20,N,7,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,6,VENTURE,B,5100.00,11.49,"0",0.09,N,6,Valid,Valid,High,Non-Default
32,40000.00,RENT,3,DEBTCONSOLIDATION,B,8000.00,9.62,"0",0.20,N,9,Valid,Valid,High,Non-Default
27,40000.00,RENT,6,VENTURE,B,8000.00,10.25,"0",0.20,N,10,Valid,Valid,High,Non-Default
29,54000.00,OWN,11,MEDICAL,E,20000.00,18.79,"1",0.37,Y,5,Valid,Valid,High,Default
28,54000.00,MORTGAGE,12,MEDICAL,C,6000.00,15.23,"1",0.11,N,8,Valid,Valid,High,Default
31,40000.00,RENT,2,DEBTCONSOLIDATION,B,8000.00,11.89,"0",0.20,N,7,Valid,Valid,High,Non-Default
28,40000.00,RENT,3,MEDICAL,B,8000.00,10.95,"0",0.20,N,6,Valid,Valid,High,Non-Default
34,60000.00,MORTGAGE,7,EDUCATION,C,10175.00,11.01,"0",0.17,N,5,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,12,HOMEIMPROVEMENT,D,3000.00,17.49,"0",0.05,N,8,Valid,Valid,High,Non-Default
29,41200.00,RENT,3,EDUCATION,B,8000.00,11.99,"0",0.19,N,7,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,12,MEDICAL,B,5000.00,11.01,"0",0.08,N,8,Valid,Valid,High,Non-Default
30,35600.00,RENT,6,EDUCATION,D,8000.00,14.59,"1",0.22,N,9,Valid,Valid,High,Default
31,42000.00,RENT,3,VENTURE,B,8000.00,12.42,"0",0.19,N,7,Valid,Valid,High,Non-Default
33,42000.00,RENT,6,MEDICAL,A,8000.00,5.99,"0",0.19,N,7,Valid,Valid,High,Non-Default
30,36000.00,RENT,7,DEBTCONSOLIDATION,D,8000.00,15.99,"1",0.22,N,6,Valid,Valid,High,Default
29,60000.00,MORTGAGE,13,MEDICAL,A,8000.00,5.99,"0",0.13,N,9,Valid,Valid,High,Non-Default
30,42000.00,RENT,5,MEDICAL,B,8000.00,10.00,"0",0.19,N,5,Valid,Valid,High,Non-Default
31,60000.00,OWN,3,DEBTCONSOLIDATION,D,5000.00,16.49,"0",0.08,N,9,Valid,Valid,High,Non-Default
30,60000.00,MORTGAGE,5,VENTURE,A,4000.00,6.99,"0",0.07,N,7,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,7,MEDICAL,B,3400.00,11.01,"0",0.06,N,7,Valid,Valid,High,Non-Default
27,42000.00,RENT,9,PERSONAL,A,8000.00,7.29,"0",0.19,N,6,Valid,Valid,High,Non-Default
32,60000.00,MORTGAGE,2,VENTURE,B,7125.00,9.99,"0",0.12,N,7,Valid,Valid,High,Non-Default
27,36000.00,RENT,6,DEBTCONSOLIDATION,C,8000.00,13.85,"1",0.22,Y,6,Valid,Valid,High,Default
27,36672.00,RENT,11,PERSONAL,A,8000.00,7.90,"1",0.22,N,9,Valid,Valid,High,Default
28,42682.00,RENT,1,PERSONAL,A,8000.00,6.03,"0",0.19,N,9,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,2,EDUCATION,A,6000.00,5.99,"0",0.10,N,8,Valid,Valid,High,Non-Default
30,43000.00,RENT,4,VENTURE,D,8000.00,16.49,"0",0.19,N,5,Valid,Valid,High,Non-Default
33,60000.00,MORTGAGE,3,DEBTCONSOLIDATION,A,5000.00,5.42,"0",0.08,N,7,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,6,DEBTCONSOLIDATION,B,15000.00,11.99,"0",0.25,N,6,Valid,Valid,High,Non-Default
27,43000.00,RENT,2,MEDICAL,C,8000.00,12.68,"0",0.19,N,6,Valid,Valid,High,Non-Default
33,43000.00,RENT,6,EDUCATION,B,8000.00,10.00,"0",0.19,N,8,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,6,PERSONAL,A,10000.00,7.49,"0",0.17,N,7,Valid,Valid,High,Non-Default
31,60000.00,MORTGAGE,5,HOMEIMPROVEMENT,B,6500.00,10.99,"0",0.11,N,5,Valid,Valid,High,Non-Default
27,54000.00,MORTGAGE,6,PERSONAL,D,12000.00,16.49,"1",0.22,N,5,Valid,Valid,High,Default
33,44000.00,RENT,5,VENTURE,D,8000.00,17.49,"0",0.18,N,8,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,9,DEBTCONSOLIDATION,A,3600.00,5.42,"0",0.06,N,9,Valid,Valid,High,Non-Default
35,38760.00,RENT,2,MEDICAL,F,8000.00,18.09,"1",0.21,Y,7,Valid,Valid,High,Default
30,60000.00,MORTGAGE,3,DEBTCONSOLIDATION,A,4125.00,5.99,"0",0.07,N,5,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,6,DEBTCONSOLIDATION,B,4125.00,9.99,"0",0.07,N,10,Valid,Valid,High,Non-Default
31,54000.00,MORTGAGE,12,MEDICAL,A,15000.00,8.49,"1",0.28,N,6,Valid,Valid,High,Default
31,45000.00,RENT,3,DEBTCONSOLIDATION,B,8000.00,10.99,"0",0.18,N,10,Valid,Valid,High,Non-Default
32,45000.00,RENT,6,MEDICAL,A,8000.00,7.66,"0",0.18,N,5,Valid,Valid,High,Non-Default
28,39000.00,RENT,6,MEDICAL,D,8000.00,14.91,"1",0.21,Y,7,Valid,Valid,High,Default
29,60000.00,MORTGAGE,3,MEDICAL,A,10000.00,11.01,"0",0.17,N,9,Valid,Valid,High,Non-Default
28,60000.00,OWN,6,VENTURE,B,7000.00,11.11,"0",0.12,N,5,Valid,Valid,High,Non-Default
32,45000.00,RENT,6,MEDICAL,A,8000.00,11.01,"0",0.18,N,5,Valid,Valid,High,Non-Default
27,45000.00,RENT,1,MEDICAL,C,8000.00,13.85,"0",0.18,N,10,Valid,Valid,High,Non-Default
29,60000.00,MORTGAGE,4,EDUCATION,A,5000.00,7.66,"0",0.08,N,10,Valid,Valid,High,Non-Default
31,60000.00,MORTGAGE,15,EDUCATION,C,15000.00,12.68,"0",0.25,N,6,Valid,Valid,High,Non-Default
29,45000.00,RENT,6,MEDICAL,B,8000.00,12.18,"0",0.18,N,5,Valid,Valid,High,Non-Default
31,60000.00,MORTGAGE,7,VENTURE,B,7000.00,11.01,"0",0.12,N,7,Valid,Valid,High,Non-Default
33,45000.00,RENT,2,PERSONAL,C,8000.00,12.53,"0",0.18,N,6,Valid,Valid,High,Non-Default
29,60000.00,MORTGAGE,7,VENTURE,A,5000.00,7.66,"0",0.08,N,10,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,12,PERSONAL,B,6000.00,11.01,"0",0.10,N,5,Valid,Valid,High,Non-Default
30,60000.00,MORTGAGE,13,DEBTCONSOLIDATION,B,15000.00,10.74,"0",0.25,N,5,Valid,Valid,High,Non-Default
29,60000.00,MORTGAGE,7,PERSONAL,A,8500.00,6.92,"0",0.14,N,6,Valid,Valid,High,Non-Default
31,46000.00,RENT,6,PERSONAL,B,8000.00,11.01,"0",0.17,N,9,Valid,Valid,High,Non-Default
30,46000.00,RENT,5,DEBTCONSOLIDATION,A,8000.00,7.14,"0",0.17,N,10,Valid,Valid,High,Non-Default
27,46000.00,RENT,11,MEDICAL,B,8000.00,11.36,"0",0.17,N,8,Valid,Valid,High,Non-Default
27,40000.00,RENT,6,VENTURE,D,8000.00,15.65,"1",0.20,Y,6,Valid,Valid,High,Default
31,46875.00,RENT,1,EDUCATION,B,8000.00,11.01,"0",0.17,N,8,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,8,EDUCATION,A,2000.00,7.29,"0",0.03,N,7,Valid,Valid,High,Non-Default
32,47000.00,RENT,2,EDUCATION,A,8000.00,8.59,"0",0.17,N,9,Valid,Valid,High,Non-Default
27,41000.00,RENT,4,DEBTCONSOLIDATION,C,8000.00,12.84,"1",0.20,Y,10,Valid,Valid,High,Default
28,60000.00,OWN,12,EDUCATION,A,7000.00,7.66,"0",0.12,N,9,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,8,PERSONAL,B,5000.00,9.63,"0",0.08,N,6,Valid,Valid,High,Non-Default
29,60000.00,MORTGAGE,1,HOMEIMPROVEMENT,A,10000.00,5.79,"0",0.17,N,6,Valid,Valid,High,Non-Default
29,60000.00,MORTGAGE,4,DEBTCONSOLIDATION,A,12000.00,7.29,"0",0.20,N,7,Valid,Valid,High,Non-Default
30,48000.00,RENT,7,VENTURE,C,8000.00,13.23,"0",0.17,Y,5,Valid,Valid,High,Non-Default
30,60000.00,MORTGAGE,5,PERSONAL,A,8000.00,7.66,"0",0.13,N,6,Valid,Valid,High,Non-Default
29,60000.00,OWN,9,PERSONAL,C,9000.00,12.23,"0",0.15,N,10,Valid,Valid,High,Non-Default
28,50000.00,RENT,6,MEDICAL,C,8000.00,14.27,"0",0.16,N,9,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,12,DEBTCONSOLIDATION,C,16800.00,12.61,"0",0.28,Y,7,Valid,Valid,High,Non-Default
27,50000.00,RENT,6,HOMEIMPROVEMENT,A,8000.00,7.90,"0",0.16,N,9,Valid,Valid,High,Non-Default
33,60000.00,MORTGAGE,6,EDUCATION,A,4000.00,6.54,"0",0.07,N,9,Valid,Valid,High,Non-Default
29,50000.00,RENT,9,VENTURE,B,8000.00,11.71,"0",0.16,N,9,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,6,DEBTCONSOLIDATION,A,16000.00,6.54,"0",0.27,N,6,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,11,MEDICAL,C,6000.00,13.35,"0",0.10,N,8,Valid,Valid,High,Non-Default
35,60000.00,MORTGAGE,5,DEBTCONSOLIDATION,A,2000.00,6.91,"0",0.03,N,6,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,13,DEBTCONSOLIDATION,A,12000.00,5.79,"0",0.20,N,8,Valid,Valid,High,Non-Default
28,50000.00,RENT,12,MEDICAL,C,8000.00,14.65,"0",0.16,N,9,Valid,Valid,High,Non-Default
33,60000.00,MORTGAGE,4,PERSONAL,B,6300.00,9.62,"0",0.10,N,10,Valid,Valid,High,Non-Default
30,54000.00,MORTGAGE,3,EDUCATION,C,5000.00,12.61,"1",0.09,Y,10,Valid,Valid,High,Default
28,60000.00,OWN,1,HOMEIMPROVEMENT,D,22000.00,14.09,"0",0.37,Y,8,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,8,MEDICAL,C,1500.00,11.01,"0",0.03,Y,6,Valid,Valid,High,Non-Default
30,60000.00,OWN,11,MEDICAL,A,20000.00,6.17,"0",0.33,N,5,Valid,Valid,High,Non-Default
27,50000.00,RENT,5,MEDICAL,C,8000.00,13.43,"0",0.16,N,10,Valid,Valid,High,Non-Default
28,50000.00,RENT,4,MEDICAL,A,8000.00,7.14,"0",0.16,N,7,Valid,Valid,High,Non-Default
27,50000.00,RENT,1,EDUCATION,C,8000.00,13.98,"0",0.16,N,9,Valid,Valid,High,Non-Default
32,50000.00,RENT,2,MEDICAL,B,8000.00,10.62,"0",0.16,N,8,Valid,Valid,High,Non-Default
27,50000.00,RENT,5,VENTURE,A,8000.00,7.14,"0",0.16,N,6,Valid,Valid,High,Non-Default
31,50000.00,RENT,6,PERSONAL,C,8000.00,11.01,"0",0.16,N,9,Valid,Valid,High,Non-Default
32,60000.00,MORTGAGE,2,EDUCATION,D,15000.00,14.83,"0",0.25,N,9,Valid,Valid,High,Non-Default
28,50004.00,RENT,9,HOMEIMPROVEMENT,C,8000.00,15.23,"0",0.16,Y,9,Valid,Valid,High,Non-Default
28,60000.00,OWN,5,VENTURE,C,10000.00,11.01,"0",0.17,N,7,Valid,Valid,High,Non-Default
30,60000.00,MORTGAGE,14,PERSONAL,B,1750.00,9.99,"0",0.03,N,8,Valid,Valid,High,Non-Default
35,51000.00,RENT,8,DEBTCONSOLIDATION,C,8000.00,13.11,"0",0.16,Y,10,Valid,Valid,High,Non-Default
28,51000.00,RENT,5,HOMEIMPROVEMENT,A,8000.00,9.63,"0",0.16,N,9,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,6,HOMEIMPROVEMENT,A,7500.00,5.79,"0",0.13,N,8,Valid,Valid,High,Non-Default
32,51400.00,RENT,1,HOMEIMPROVEMENT,A,8000.00,7.51,"0",0.16,N,10,Valid,Valid,High,Non-Default
28,52000.00,RENT,1,VENTURE,C,8000.00,11.01,"0",0.15,N,8,Valid,Valid,High,Non-Default
30,60000.00,MORTGAGE,12,DEBTCONSOLIDATION,B,9600.00,9.99,"0",0.16,N,10,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,4,HOMEIMPROVEMENT,B,4800.00,11.01,"0",0.08,N,9,Valid,Valid,High,Non-Default
30,52000.00,RENT,4,DEBTCONSOLIDATION,B,8000.00,11.11,"0",0.15,N,8,Valid,Valid,High,Non-Default
31,52000.00,RENT,6,VENTURE,A,8000.00,7.51,"0",0.15,N,5,Valid,Valid,High,Non-Default
28,52500.00,RENT,2,PERSONAL,A,8000.00,7.51,"0",0.15,N,6,Valid,Valid,High,Non-Default
29,60000.00,MORTGAGE,6,EDUCATION,B,2400.00,10.75,"0",0.04,N,9,Valid,Valid,High,Non-Default
27,60000.00,OWN,11,VENTURE,C,4000.00,13.98,"0",0.07,Y,7,Valid,Valid,High,Non-Default
31,60000.00,MORTGAGE,15,DEBTCONSOLIDATION,B,5100.00,10.75,"0",0.09,N,8,Valid,Valid,High,Non-Default
29,60000.00,MORTGAGE,3,PERSONAL,A,7200.00,7.88,"0",0.12,N,7,Valid,Valid,High,Non-Default
33,53040.00,RENT,3,MEDICAL,B,8000.00,9.88,"0",0.15,N,10,Valid,Valid,High,Non-Default
27,60000.00,OWN,2,VENTURE,B,10000.00,10.38,"0",0.17,N,6,Valid,Valid,High,Non-Default
28,54000.00,RENT,5,DEBTCONSOLIDATION,C,8000.00,15.23,"0",0.15,N,9,Valid,Valid,High,Non-Default
27,54000.00,RENT,4,MEDICAL,C,8000.00,13.80,"0",0.15,Y,5,Valid,Valid,High,Non-Default
32,48000.00,RENT,1,HOMEIMPROVEMENT,D,8000.00,14.42,"1",0.17,Y,8,Valid,Valid,High,Default
27,54590.00,RENT,9,VENTURE,B,8000.00,11.49,"0",0.15,N,6,Valid,Valid,High,Non-Default
30,54000.00,MORTGAGE,4,DEBTCONSOLIDATION,D,12000.00,15.58,"1",0.22,N,5,Valid,Valid,High,Default
30,54996.00,RENT,4,DEBTCONSOLIDATION,A,8000.00,5.79,"0",0.15,N,10,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,4,MEDICAL,A,9600.00,7.51,"0",0.16,N,10,Valid,Valid,High,Non-Default
32,55000.00,RENT,4,HOMEIMPROVEMENT,C,8000.00,11.01,"0",0.15,N,8,Valid,Valid,High,Non-Default
29,60000.00,OWN,13,MEDICAL,C,9600.00,14.35,"0",0.16,Y,6,Valid,Valid,High,Non-Default
32,55000.00,RENT,6,PERSONAL,B,8000.00,10.00,"0",0.15,N,9,Valid,Valid,High,Non-Default
27,55000.00,RENT,11,HOMEIMPROVEMENT,A,8000.00,7.29,"0",0.15,N,9,Valid,Valid,High,Non-Default
29,60000.00,MORTGAGE,13,PERSONAL,A,13500.00,7.51,"0",0.23,N,7,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,4,VENTURE,A,8000.00,7.88,"0",0.13,N,8,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,2,HOMEIMPROVEMENT,B,15000.00,11.86,"0",0.25,N,8,Valid,Valid,High,Non-Default
28,60000.00,OWN,7,MEDICAL,A,12000.00,7.51,"0",0.20,N,5,Valid,Valid,High,Non-Default
32,60000.00,MORTGAGE,11,EDUCATION,B,15000.00,11.86,"0",0.25,N,6,Valid,Valid,High,Non-Default
27,55000.00,RENT,11,MEDICAL,B,8000.00,11.83,"0",0.15,N,9,Valid,Valid,High,Non-Default
30,60000.00,OWN,7,VENTURE,D,6000.00,14.84,"0",0.10,Y,6,Valid,Valid,High,Non-Default
28,54000.00,OWN,13,DEBTCONSOLIDATION,E,6500.00,16.45,"1",0.12,Y,6,Valid,Valid,High,Default
34,60000.00,MORTGAGE,6,MEDICAL,C,2500.00,14.72,"0",0.04,N,5,Valid,Valid,High,Non-Default
31,55000.00,RENT,5,MEDICAL,C,8000.00,13.16,"0",0.15,N,5,Valid,Valid,High,Non-Default
31,50000.00,RENT,13,DEBTCONSOLIDATION,D,8000.00,14.09,"1",0.16,Y,8,Valid,Valid,High,Default
32,56004.00,RENT,9,DEBTCONSOLIDATION,A,8000.00,7.66,"0",0.14,N,5,Valid,Valid,High,Non-Default
27,56400.00,RENT,4,PERSONAL,D,8000.00,16.77,"0",0.14,Y,10,Valid,Valid,High,Non-Default
27,56888.00,RENT,8,HOMEIMPROVEMENT,D,8000.00,16.29,"0",0.14,N,5,Valid,Valid,High,Non-Default
33,60000.00,OWN,6,VENTURE,C,10000.00,13.98,"0",0.17,N,7,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,4,DEBTCONSOLIDATION,A,8000.00,7.88,"0",0.13,N,5,Valid,Valid,High,Non-Default
30,60000.00,MORTGAGE,13,VENTURE,A,12250.00,7.51,"0",0.20,N,6,Valid,Valid,High,Non-Default
35,60000.00,MORTGAGE,6,MEDICAL,B,12000.00,10.75,"0",0.20,N,8,Valid,Valid,High,Non-Default
34,57996.00,RENT,3,PERSONAL,B,8000.00,11.12,"0",0.14,N,8,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,3,PERSONAL,E,5000.00,16.45,"0",0.08,N,6,Valid,Valid,High,Non-Default
27,58000.00,RENT,1,VENTURE,B,8000.00,11.36,"0",0.14,N,7,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,9,PERSONAL,A,5000.00,7.88,"0",0.08,N,5,Valid,Valid,High,Non-Default
33,54000.00,MORTGAGE,3,EDUCATION,F,16000.00,18.67,"1",0.30,Y,10,Valid,Valid,High,Default
29,60000.00,RENT,3,DEBTCONSOLIDATION,B,8000.00,12.42,"0",0.13,N,7,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,6,PERSONAL,B,3500.00,10.25,"0",0.06,N,10,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,3,EDUCATION,C,5000.00,12.73,"0",0.08,Y,8,Valid,Valid,High,Non-Default
30,60000.00,MORTGAGE,8,PERSONAL,C,7400.00,13.11,"0",0.12,Y,5,Valid,Valid,High,Non-Default
30,60000.00,RENT,6,HOMEIMPROVEMENT,A,8000.00,7.66,"0",0.13,N,6,Valid,Valid,High,Non-Default
35,60000.00,RENT,3,HOMEIMPROVEMENT,A,8000.00,5.79,"0",0.13,N,10,Valid,Valid,High,Non-Default
35,60000.00,MORTGAGE,12,DEBTCONSOLIDATION,C,25000.00,12.73,"0",0.42,N,8,Valid,Valid,High,Non-Default
33,60000.00,MORTGAGE,7,VENTURE,A,7000.00,7.14,"0",0.12,N,10,Valid,Valid,High,Non-Default
29,60000.00,RENT,4,VENTURE,B,8000.00,11.14,"0",0.13,N,5,Valid,Valid,High,Non-Default
35,60000.00,OWN,1,PERSONAL,D,5000.00,15.70,"0",0.08,N,9,Valid,Valid,High,Non-Default
33,60000.00,RENT,2,PERSONAL,B,8000.00,12.53,"0",0.13,N,6,Valid,Valid,High,Non-Default
28,60000.00,MORTGAGE,5,MEDICAL,B,6000.00,10.99,"0",0.10,N,6,Valid,Valid,High,Non-Default
32,60000.00,MORTGAGE,15,DEBTCONSOLIDATION,A,6000.00,7.14,"0",0.10,N,9,Valid,Valid,High,Non-Default
35,45000.00,RENT,4,PERSONAL,C,5200.00,13.06,"0",0.12,Y,10,Valid,Valid,High,Non-Default
28,50500.00,RENT,3,PERSONAL,C,5200.00,12.53,"0",0.10,Y,8,Valid,Valid,High,Non-Default
34,60000.00,MORTGAGE,4,PERSONAL,B,10000.00,9.88,"0",0.17,N,8,Valid,Valid,High,Non-Default
29,54000.00,MORTGAGE,1,PERSONAL,G,25000.00,20.16,"1",0.46,Y,8,Valid,Valid,High,Default
33,60000.00,MORTGAGE,1,VENTURE,D,17000.00,16.07,"0",0.28,Y,5,Valid,Valid,High,Non-Default
34,60000.00,MORTGAGE,8,PERSONAL,B,10000.00,11.36,"0",0.17,N,7,Valid,Valid,High,Non-Default
29,75000.00,RENT,3,HOMEIMPROVEMENT,B,5200.00,10.75,"0",0.07,N,8,Valid,Valid,High,Non-Default
28,25000.00,RENT,6,HOMEIMPROVEMENT,F,5175.00,18.43,"1",0.21,Y,6,Valid,Valid,Medium,Default
29,60000.00,OWN,13,VENTURE,A,1000.00,6.76,"0",0.02,N,8,Valid,Valid,High,Non-Default
35,60000.00,MORTGAGE,12,DEBTCONSOLIDATION,C,12000.00,13.11,"0",0.20,N,9,Valid,Valid,High,Non-Default
28,60000.00,OWN,5,MEDICAL,B,20000.00,11.01,"0",0.33,N,5,Valid,Valid,High,Non-Default
30,60000.00,MORTGAGE,6,DEBTCONSOLIDATION,C,6000.00,12.73,"0",0.10,Y,6,Valid,Valid,High,Non-Default
35,40000.00,RENT,6,DEBTCONSOLIDATION,C,5100.00,13.72,"0",0.13,Y,5,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,3,HOMEIMPROVEMENT,B,10000.00,12.53,"0",0.17,N,10,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,3,PERSONAL,B,6000.00,11.48,"0",0.10,N,8,Valid,Valid,High,Non-Default
29,47133.00,RENT,5,DEBTCONSOLIDATION,B,5100.00,11.86,"0",0.11,N,7,Valid,Valid,High,Non-Default
27,52000.00,RENT,6,HOMEIMPROVEMENT,B,5100.00,10.37,"0",0.10,N,9,Valid,Valid,High,Non-Default
31,61150.00,RENT,6,DEBTCONSOLIDATION,B,5100.00,11.49,"0",0.08,N,8,Valid,Valid,High,Non-Default
31,20000.00,RENT,7,DEBTCONSOLIDATION,C,5075.00,12.54,"0",0.25,Y,10,Valid,Valid,Medium,Non-Default
32,60000.00,MORTGAGE,4,PERSONAL,B,13250.00,11.83,"0",0.22,N,10,Valid,Valid,High,Non-Default
